,Shop Order,Component,MRdate,MQISS,Product,BOM qty,BOM qty,MOPNO,Finished qty,MQREQ,Requested qty,Lot Number,SOSTS,Date
1158,198705,R4415,20211018,0.0,8507SA,1.0,1.0,888,0,2760.0,2760.0,21J05863,04,2021-10-18
1159,198705,FS10003086,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05863,04,2021-09-10
1160,198705,PT00033971,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05863,04,2021-09-10
1161,198705,PT00055729,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05863,04,2021-09-10
1162,198705,PT00062605,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05863,04,2021-09-10
1163,198705,X98140,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05863,04,2021-09-10
1164,198705,X98142,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05863,04,2021-09-10
1165,198705,X98146,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05863,04,2021-09-10
1166,198705,X98151,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05863,04,2021-09-10
1167,198704,RM129,20210913,0.0,8507SA,33.93868,33.93868,30,0,93670.756,2760.0,21J05763,04,2021-09-13
1168,198704,RM093,20210913,0.0,8507SA,0.0,0.0,30,0,0.0,2760.0,21J05763,04,2021-09-13
1169,198704,RM160,20210913,0.0,8507SA,0.0,0.0,30,0,0.0,2760.0,21J05763,04,2021-09-13
1170,198704,RM157,20210913,0.0,8507SA,0.0,0.0,30,0,0.0,2760.0,21J05763,04,2021-09-13
1171,198704,FS10002904,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1172,198704,X98140,20210913,0.0,8507SA,0.0,0.0,30,0,0.0,2760.0,21J05763,04,2021-09-13
1173,198704,X98141,20210913,0.0,8507SA,0.0,0.0,30,0,0.0,2760.0,21J05763,04,2021-09-13
1174,198704,X98142,20210913,0.0,8507SA,0.0,0.0,30,0,0.0,2760.0,21J05763,04,2021-09-13
1175,198704,X98146,20210913,0.0,8507SA,0.0,0.0,30,0,0.0,2760.0,21J05763,04,2021-09-13
1176,198704,FS10002956,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1177,198704,RM129,20210910,0.0,8507SA,37.388,37.388,20,0,103190.88,2760.0,21J05763,04,2021-09-10
1178,198704,RM093,20210910,0.0,8507SA,0.0,0.0,20,0,0.0,2760.0,21J05763,04,2021-09-10
1179,198704,RM160,20210910,0.0,8507SA,0.0,0.0,20,0,0.0,2760.0,21J05763,04,2021-09-10
1180,198704,RM157,20210910,0.0,8507SA,0.0,0.0,20,0,0.0,2760.0,21J05763,04,2021-09-10
1181,198704,FS10002902,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1182,198704,RM129,20210910,0.0,8507SA,46.592,46.592,25,0,128593.92,2760.0,21J05763,04,2021-09-10
1183,198704,RM093,20210910,0.0,8507SA,0.0,0.0,25,0,0.0,2760.0,21J05763,04,2021-09-10
1184,198704,RM160,20210910,0.0,8507SA,0.0,0.0,25,0,0.0,2760.0,21J05763,04,2021-09-10
1185,198704,RM157,20210910,0.0,8507SA,0.0,0.0,25,0,0.0,2760.0,21J05763,04,2021-09-10
1186,198704,FS10002903,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1187,198704,CL63R1778,20210923,0.0,8507SA,1.0,1.0,40,0,2760.0,2760.0,21J05763,04,2021-09-23
1188,198704,CL63R1777,20210923,0.0,8507SA,2.0,2.0,40,0,5520.0,2760.0,21J05763,04,2021-09-23
1189,198704,CL63R1776,20210923,0.0,8507SA,1.0,1.0,40,0,2760.0,2760.0,21J05763,04,2021-09-23
1190,198704,FS10002960,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1191,198704,RM106,20211002,0.0,8507SA,0.0,0.0,50,0,0.0,2760.0,21J05763,04,2021-10-02
1192,198704,RM004,20211002,0.0,8507SA,0.0,0.0,50,0,0.0,2760.0,21J05763,04,2021-10-02
1193,198704,RM032,20211002,0.0,8507SA,0.0,0.0,50,0,0.0,2760.0,21J05763,04,2021-10-02
1194,198704,FS10002835,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1195,198704,PT00052701,20210910,0.0,8507SA,0.84608,0.84608,0,0,2335.181,2760.0,21J05763,04,2021-09-10
1196,198704,RM170,20211002,0.0,8507SA,0.0,0.0,50,0,0.0,2760.0,21J05763,04,2021-10-02
1197,198704,RM171,20211002,0.0,8507SA,170.90784,170.90784,50,0,471705.639,2760.0,21J05763,04,2021-10-02
1198,198704,CL63R98334A,20211011,0.0,8507SA,1.0,1.0,888,0,2760.0,2760.0,21J05763,04,2021-10-11
1199,198704,R4415,20211011,0.0,8507SA,1.0,1.0,888,0,2760.0,2760.0,21J05763,04,2021-10-11
1200,198704,FS10003086,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1201,198704,PT00033971,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1202,198704,PT00055729,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1203,198704,PT00062605,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1204,198704,X98140,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1205,198704,X98142,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1206,198704,X98146,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1207,198704,X98151,20210910,0.0,8507SA,0.0,0.0,0,0,0.0,2760.0,21J05763,04,2021-09-10
1208,198703,RM171,20211009,0.0,31353611,127.04314,127.04314,50,0,109765.273,864.0,21J05663,04,2021-10-09
1209,198703,FS10006131,20211009,0.0,31353611,0.0,0.0,0,0,0.0,864.0,21J05663,04,2021-10-09
1210,198703,PT00065939,20211009,0.0,31353611,0.610778,0.610778,0,0,527.712,864.0,21J05663,04,2021-10-09
1211,198703,RM004,20211009,0.0,31353611,0.0,0.0,0,0,0.0,864.0,21J05663,04,2021-10-09
1212,198703,RM106,20211009,0.0,31353611,0.0,0.0,0,0,0.0,864.0,21J05663,04,2021-10-09
1213,198703,RM260,20211009,0.0,31353611,0.0,0.0,0,0,0.0,864.0,21J05663,04,2021-10-09
1214,198703,R4415,20211011,0.0,31353611,1.0,1.0,888,0,864.0,864.0,21J05663,04,2021-10-11
1215,198703,FS10006111,20211009,0.0,31353611,0.0,0.0,0,0,0.0,864.0,21J05663,04,2021-10-09
1216,198703,PT00006643,20211009,0.0,31353611,14.35,14.35,0,0,12398.4,864.0,21J05663,04,2021-10-09
1217,198703,PT00067913,20211009,0.0,31353611,1.0,1.0,0,0,864.0,864.0,21J05663,04,2021-10-09
1218,198703,PT00069525,20211011,0.0,31353611,1.0,1.0,888,0,864.0,864.0,21J05663,04,2021-10-11
1219,198701,RM171,20211013,0.0,31323333,161.505876,161.505876,50,0,290710.577,1800.0,21J05463,04,2021-10-13
1220,198701,FS10006124,20211013,0.0,31323333,0.0,0.0,0,0,0.0,1800.0,21J05463,04,2021-10-13
1221,198701,PT00052701,20211013,0.0,31323333,0.776472,0.776472,0,0,1397.65,1800.0,21J05463,04,2021-10-13
1222,198701,RM004,20211013,0.0,31323333,0.0,0.0,0,0,0.0,1800.0,21J05463,04,2021-10-13
1223,198701,RM032,20211013,0.0,31323333,0.0,0.0,0,0,0.0,1800.0,21J05463,04,2021-10-13
1224,198701,RM106,20211013,0.0,31323333,0.0,0.0,0,0,0.0,1800.0,21J05463,04,2021-10-13
1225,198701,RM170,20211013,0.0,31323333,0.0,0.0,0,0,0.0,1800.0,21J05463,04,2021-10-13
1226,198701,R4415,20211018,0.0,31323333,1.0,1.0,888,0,1800.0,1800.0,21J05463,04,2021-10-18
1227,198701,FS10006090,20211013,0.0,31323333,0.0,0.0,0,0,0.0,1800.0,21J05463,04,2021-10-13
1228,198701,PT00006643,20211013,0.0,31323333,12.3,12.3,0,0,22140.0,1800.0,21J05463,04,2021-10-13
1229,198701,PT00067913,20211013,0.0,31323333,1.0,1.0,0,0,1800.0,1800.0,21J05463,04,2021-10-13
1230,198701,PT00075579,20211018,0.0,31323333,1.0,1.0,888,0,1800.0,1800.0,21J05463,04,2021-10-18
1231,198698,WP8982,20211101,0.0,8982,20.0,20.0,888,0,16800.0,840.0,21J05263,04,2021-11-01
1232,198698,RM160,20211030,0.0,8982,0.0,0.0,50,0,0.0,840.0,21J05263,04,2021-10-30
1233,198698,RM157,20211030,0.0,8982,0.0,0.0,50,0,0.0,840.0,21J05263,04,2021-10-30
1234,198698,RM093,20211030,0.0,8982,0.0,0.0,50,0,0.0,840.0,21J05263,04,2021-10-30
1235,198698,RM220,20211030,0.0,8982,0.0,0.0,50,0,0.0,840.0,21J05263,04,2021-10-30
1236,198698,FS10002817,20211030,0.0,8982,0.0,0.0,0,0,0.0,840.0,21J05263,04,2021-10-30
1237,198698,RM026,20211030,0.0,8982,0.0,0.0,50,0,0.0,840.0,21J05263,04,2021-10-30
1238,198698,PT00062563,20211030,0.0,8982,0.9964,0.9964,0,0,836.976,840.0,21J05263,04,2021-10-30
1239,198698,RM129,20211030,0.0,8982,203.2649,203.2649,50,0,170742.516,840.0,21J05263,04,2021-10-30
1240,198698,R1528A,20211101,0.0,8982,1.0,1.0,888,0,840.0,840.0,21J05263,04,2021-11-01
1241,198698,R5098,20211101,0.0,8982,4.0,4.0,888,0,3360.0,840.0,21J05263,04,2021-11-01
1242,198698,R4415,20211101,0.0,8982,1.0,1.0,888,0,840.0,840.0,21J05263,04,2021-11-01
1243,198698,CL63R9960A,20211101,0.0,8982,1.0,1.0,888,0,840.0,840.0,21J05263,04,2021-11-01
1244,198698,FS10003217,20211030,0.0,8982,0.0,0.0,0,0,0.0,840.0,21J05263,04,2021-10-30
1245,198698,PT00068683,20211030,0.0,8982,40.0,40.0,0,0,33600.0,840.0,21J05263,04,2021-10-30
1246,198694,FS10002800,20210916,0.0,R7013,0.0,0.0,0,0,0.0,208800.0,21J198694,04,2021-09-16
1247,198694,RM020,20210916,0.0,R7013,0.0,0.0,20,0,0.0,208800.0,21J198694,04,2021-09-16
1248,198694,PT00065942,20210916,0.0,R7013,0.0014,0.0014,0,0,292.32,208800.0,21J198694,04,2021-09-16
1249,198694,RM110,20210916,0.0,R7013,0.2828,0.2828,20,0,59048.64,208800.0,21J198694,04,2021-09-16
1250,198693,CL63R1781,20210910,0.0,PT00075579,1.0,1.0,35,0,3324.0,3324.0,21J198693,04,2021-09-10
1251,198693,CL63R1782,20210910,0.0,PT00075579,1.0,1.0,35,0,3324.0,3324.0,21J198693,04,2021-09-10
1252,198693,CL63R1783,20210910,0.0,PT00075579,2.0,2.0,35,0,6648.0,3324.0,21J198693,04,2021-09-10
1253,198693,RM129,20210910,0.0,PT00075579,49.480704,49.480704,25,0,164473.86,3324.0,21J198693,04,2021-09-10
1254,198693,RM160,20210910,0.0,PT00075579,0.0,0.0,25,0,0.0,3324.0,21J198693,04,2021-09-10
1255,198693,RM157,20210910,0.0,PT00075579,0.0,0.0,25,0,0.0,3324.0,21J198693,04,2021-09-10
1256,198693,FS10023483,20210910,0.0,PT00075579,0.0,0.0,0,0,0.0,3324.0,21J198693,04,2021-09-10
1257,198693,RM129,20210910,0.0,PT00075579,71.932224,71.932224,20,0,239102.713,3324.0,21J198693,04,2021-09-10
1258,198693,RM160,20210910,0.0,PT00075579,0.0,0.0,20,0,0.0,3324.0,21J198693,04,2021-09-10
1259,198693,RM157,20210910,0.0,PT00075579,0.0,0.0,20,0,0.0,3324.0,21J198693,04,2021-09-10
1260,198693,FS10023482,20210910,0.0,PT00075579,0.0,0.0,0,0,0.0,3324.0,21J198693,04,2021-09-10
1261,198693,X98140,20210910,0.0,PT00075579,0.0,0.0,30,0,0.0,3324.0,21J198693,04,2021-09-10
1262,198693,X98141,20210910,0.0,PT00075579,0.0,0.0,30,0,0.0,3324.0,21J198693,04,2021-09-10
1263,198693,X98142,20210910,0.0,PT00075579,0.0,0.0,30,0,0.0,3324.0,21J198693,04,2021-09-10
1264,198693,RM129,20210910,0.0,PT00075579,30.551196,30.551196,30,0,101552.175,3324.0,21J198693,04,2021-09-10
1265,198693,FS10023481,20210910,0.0,PT00075579,0.0,0.0,0,0,0.0,3324.0,21J198693,04,2021-09-10
1266,198693,FS10006169,20210910,0.0,PT00075579,0.0,0.0,0,0,0.0,3324.0,21J198693,04,2021-09-10
1267,198693,FS10006132,20210910,0.0,PT00075579,0.0,0.0,0,0,0.0,3324.0,21J198693,04,2021-09-10
1268,198691,RM106,20210922,0.0,WP7026,0.0,0.0,40,0,0.0,864.0,21J198691,04,2021-09-22
1269,198691,RM171,20210922,0.0,WP7026,79.7086,79.7086,40,0,68868.23,864.0,21J198691,04,2021-09-22
1270,198691,RM004,20210922,0.0,WP7026,0.0,0.0,40,0,0.0,864.0,21J198691,04,2021-09-22
1271,198691,FS10002806,20210922,0.0,WP7026,0.0,0.0,0,0,0.0,864.0,21J198691,04,2021-09-22
1272,198691,R1106A,20210922,0.0,WP7026,1.0,1.0,40,0,864.0,864.0,21J198691,04,2021-09-22
1273,198691,FS10002940,20210922,0.0,WP7026,0.0,0.0,0,0,0.0,864.0,21J198691,04,2021-09-22
1274,198690,RM106,20211012,0.0,WP7026P,0.0,0.0,40,0,0.0,930.0,21J198690,04,2021-10-12
1275,198690,RM171,20211012,0.0,WP7026P,63.76688,63.76688,40,0,59303.198,930.0,21J198690,04,2021-10-12
1276,198690,RM004,20211012,0.0,WP7026P,0.0,0.0,40,0,0.0,930.0,21J198690,04,2021-10-12
1277,198690,FS10002806,20211012,0.0,WP7026P,0.0,0.0,0,0,0.0,930.0,21J198690,04,2021-10-12
1278,198690,CL63R1772,20211012,0.0,WP7026P,1.0,1.0,40,0,930.0,930.0,21J198690,04,2021-10-12
1279,198690,FS20001324,20211012,0.0,WP7026P,0.0,0.0,0,0,0.0,930.0,21J198690,04,2021-10-12
1280,198689,RM106,20210918,0.0,WP8526,0.0,0.0,20,0,0.0,9936.0,21J198689,04,2021-09-18
1281,198689,RM171,20210918,0.0,WP8526,2.4908,2.4908,40,0,24748.589,9936.0,21J198689,04,2021-09-18
1282,198689,RM004,20210918,0.0,WP8526,0.0,0.0,20,0,0.0,9936.0,21J198689,04,2021-09-18
1283,198689,FS10002837,20210918,0.0,WP8526,0.0,0.0,0,0,0.0,9936.0,21J198689,04,2021-09-18
1284,198689,R7013,20210920,0.0,WP8526,1.0,1.0,888,0,9936.0,9936.0,21J198689,04,2021-09-20
1285,198689,FS10002973,20210918,0.0,WP8526,0.0,0.0,0,0,0.0,9936.0,21J198689,04,2021-09-18
1286,198688,RM160,20210922,0.0,WP8935,0.0,0.0,25,0,0.0,19440.0,21J198688,04,2021-09-22
1287,198688,RM157,20210922,0.0,WP8935,0.0,0.0,25,0,0.0,19440.0,21J198688,04,2021-09-22
1288,198688,RM093,20210922,0.0,WP8935,0.0,0.0,25,0,0.0,19440.0,21J198688,04,2021-09-22
1289,198688,FS10002871,20210915,0.0,WP8935,0.0,0.0,0,0,0.0,19440.0,21J198688,04,2021-09-15
1290,198688,RM054,20210922,0.0,WP8935,0.0,0.0,25,0,0.0,19440.0,21J198688,04,2021-09-22
1291,198688,PT00065936,20210922,0.0,WP8935,0.049002,0.049002,25,0,952.599,19440.0,21J198688,04,2021-09-22
1292,198688,RM129,20210922,0.0,WP8935,9.898363,9.898363,25,0,192424.177,19440.0,21J198688,04,2021-09-22
1293,198688,RM106,20210928,0.0,WP8935,0.0,0.0,40,0,0.0,19440.0,21J198688,04,2021-09-28
1294,198688,RM004,20210928,0.0,WP8935,0.0,0.0,40,0,0.0,19440.0,21J198688,04,2021-09-28
1295,198688,FS10002872,20210915,0.0,WP8935,0.0,0.0,0,0,0.0,19440.0,21J198688,04,2021-09-15
1296,198688,RM171,20210928,0.0,WP8935,2.785916,2.785916,40,0,54158.207,19440.0,21J198688,04,2021-09-28
1297,198688,RM160,20210919,0.0,WP8935,0.0,0.0,20,0,0.0,19440.0,21J198688,04,2021-09-19
1298,198688,RM157,20210919,0.0,WP8935,0.0,0.0,20,0,0.0,19440.0,21J198688,04,2021-09-19
1299,198688,RM093,20210919,0.0,WP8935,0.0,0.0,20,0,0.0,19440.0,21J198688,04,2021-09-19
1300,198688,FS10002873,20210915,0.0,WP8935,0.0,0.0,0,0,0.0,19440.0,21J198688,04,2021-09-15
1301,198688,RM054,20210919,0.0,WP8935,0.0,0.0,20,0,0.0,19440.0,21J198688,04,2021-09-19
1302,198688,PT00065936,20210919,0.0,WP8935,0.004498,0.004498,20,0,87.441,19440.0,21J198688,04,2021-09-19
1303,198688,RM129,20210919,0.0,WP8935,0.908622,0.908622,20,0,17663.613,19440.0,21J198688,04,2021-09-19
1304,198688,FS10002982,20210915,0.0,WP8935,0.0,0.0,0,0,0.0,19440.0,21J198688,04,2021-09-15
1305,198687,RM106,20210917,0.0,WP8979,0.0,0.0,40,0,0.0,45360.0,21J198687,04,2021-09-17
1306,198687,RM171,20210917,0.0,WP8979,3.05991,3.05991,40,0,138797.517,45360.0,21J198687,04,2021-09-17
1307,198687,RM004,20210917,0.0,WP8979,0.0,0.0,40,0,0.0,45360.0,21J198687,04,2021-09-17
1308,198687,FS10002802,20210917,0.0,WP8979,0.0,0.0,0,0,0.0,45360.0,21J198687,04,2021-09-17
1309,198687,R7013,20210922,0.0,WP8979,1.0,1.0,888,0,45360.0,45360.0,21J198687,04,2021-09-22
1310,198687,FS10002990,20210917,0.0,WP8979,0.0,0.0,0,0,0.0,45360.0,21J198687,04,2021-09-17
1311,198686,RM106,20210917,0.0,WP8980-C,0.0,0.0,40,0,0.0,20196.0,21J198696,05,2021-09-17
1312,198686,RM171,20210917,0.0,WP8980-C,8.06189,8.06189,40,0,162817.93,20196.0,21J198696,05,2021-09-17
1313,198686,RM004,20210917,0.0,WP8980-C,0.0,0.0,40,0,0.0,20196.0,21J198696,05,2021-09-17
1314,198686,FS10002820,20210917,0.0,WP8980-C,0.0,0.0,0,0,0.0,20196.0,21J198696,05,2021-09-17
1315,198686,R7013,20210917,0.0,WP8980-C,1.0,1.0,40,0,20196.0,20196.0,21J198696,05,2021-09-17
1316,198686,FS10002991,20210917,0.0,WP8980-C,0.0,0.0,0,0,0.0,20196.0,21J198696,05,2021-09-17
1317,198685,RM171,20211015,0.0,31353603,127.043126,127.043126,50,0,198187.276,1560.0,21J05163,04,2021-10-15
1318,198685,RM106,20211015,0.0,31353603,0.0,0.0,50,0,0.0,1560.0,21J05163,04,2021-10-15
1319,198685,RM004,20211015,0.0,31353603,0.0,0.0,50,0,0.0,1560.0,21J05163,04,2021-10-15
1320,198685,FS10006130,20211015,0.0,31353603,0.0,0.0,0,0,0.0,1560.0,21J05163,04,2021-10-15
1321,198685,PT00052701,20211015,0.0,31353603,0.610778,0.610778,0,0,952.813,1560.0,21J05163,04,2021-10-15
1322,198685,RM032,20211015,0.0,31353603,0.0,0.0,0,0,0.0,1560.0,21J05163,04,2021-10-15
1323,198685,RM170,20211015,0.0,31353603,0.0,0.0,50,0,0.0,1560.0,21J05163,04,2021-10-15
1324,198685,R4415,20211018,0.0,31353603,1.0,1.0,888,0,1560.0,1560.0,21J05163,04,2021-10-18
1325,198685,FS10006109,20211015,0.0,31353603,0.0,0.0,0,0,0.0,1560.0,21J05163,04,2021-10-15
1326,198685,PT00006643,20211015,0.0,31353603,14.35,14.35,0,0,22386.0,1560.0,21J05163,04,2021-10-15
1327,198685,PT00067913,20211015,0.0,31353603,1.0,1.0,0,0,1560.0,1560.0,21J05163,04,2021-10-15
1328,198685,PT00069525,20211018,0.0,31353603,1.0,1.0,888,0,1560.0,1560.0,21J05163,04,2021-10-18
1329,198683,WP7102,20211011,0.0,31143699,32.0,32.0,888,0,29696.0,928.0,21J04963,04,2021-10-11
1330,198683,RM129,20211007,0.0,31143699,234.314496,234.314496,50,0,217443.852,928.0,21J04963,04,2021-10-07
1331,198683,RM160,20211007,0.0,31143699,0.0,0.0,50,0,0.0,928.0,21J04963,04,2021-10-07
1332,198683,RM157,20211007,0.0,31143699,0.0,0.0,50,0,0.0,928.0,21J04963,04,2021-10-07
1333,198683,FS10026577,20211007,0.0,31143699,0.0,0.0,0,0,0.0,928.0,21J04963,04,2021-10-07
1334,198683,RM054,20211007,0.0,31143699,0.0,0.0,50,0,0.0,928.0,21J04963,04,2021-10-07
1335,198683,PT00065936,20211007,0.0,31143699,1.126496,1.126496,0,0,1045.388,928.0,21J04963,04,2021-10-07
1336,198683,R1697,20211011,0.0,31143699,1.0,1.0,888,0,928.0,928.0,21J04963,04,2021-10-11
1337,198683,R4415,20211011,0.0,31143699,1.0,1.0,888,0,928.0,928.0,21J04963,04,2021-10-11
1338,198683,FS10007061,20211007,0.0,31143699,0.0,0.0,0,0,0.0,928.0,21J04963,04,2021-10-07
1339,198683,PT00006643,20211007,0.0,31143699,32.08,32.08,0,0,29770.24,928.0,21J04963,04,2021-10-07
1340,198683,PT00033501,20211007,0.0,31143699,1.0,1.0,0,0,928.0,928.0,21J04963,04,2021-10-07
1341,198682,WP8965N,20211004,0.0,89671,20.0,20.0,888,0,39600.0,1980.0,21J04863,04,2021-10-04
1342,198682,FS10002815,20210928,0.0,89671,0.0,0.0,0,0,0.0,1980.0,21J04863,04,2021-09-28
1343,198682,PT00052701,20210928,0.0,89671,1.0098,1.0098,0,0,1999.404,1980.0,21J04863,04,2021-09-28
1344,198682,RM004,20210928,0.0,89671,0.0,0.0,0,0,0.0,1980.0,21J04863,04,2021-09-28
1345,198682,RM032,20210928,0.0,89671,0.0,0.0,0,0,0.0,1980.0,21J04863,04,2021-09-28
1346,198682,RM106,20210928,0.0,89671,0.0,0.0,0,0,0.0,1980.0,21J04863,04,2021-09-28
1347,198682,RM170,20210928,0.0,89671,0.0,0.0,0,0,0.0,1980.0,21J04863,04,2021-09-28
1348,198682,RM171,20210928,0.0,89671,206.0,206.0,50,0,407880.0,1980.0,21J04863,04,2021-09-28
1349,198682,R2000,20211004,0.0,89671,1.0,1.0,888,0,1980.0,1980.0,21J04863,04,2021-10-04
1350,198682,R1300D,20211004,0.0,89671,1.0,1.0,888,0,1980.0,1980.0,21J04863,04,2021-10-04
1351,198682,R4415,20211004,0.0,89671,1.0,1.0,888,0,1980.0,1980.0,21J04863,04,2021-10-04
1352,198682,CL63R9870B,20211004,0.0,89671,1.0,1.0,888,0,1980.0,1980.0,21J04863,04,2021-10-04
1353,198682,FS10003199,20210928,0.0,89671,0.0,0.0,0,0,0.0,1980.0,21J04863,04,2021-09-28
1354,198682,PT00006610,20210928,0.0,89671,40.0,40.0,0,0,79200.0,1980.0,21J04863,04,2021-09-28
1355,198681,WP7102,20210927,0.0,31142222,20.0,20.0,888,0,29120.0,1456.0,21J04763,04,2021-09-27
1356,198681,RM160,20210923,0.0,31142222,0.0,0.0,50,0,0.0,1456.0,21J04763,04,2021-09-23
1357,198681,RM157,20210923,0.0,31142222,0.0,0.0,50,0,0.0,1456.0,21J04763,04,2021-09-23
1358,198681,RM093,20210923,0.0,31142222,0.0,0.0,50,0,0.0,1456.0,21J04763,04,2021-09-23
1359,198681,FS10002811,20210923,0.0,31142222,0.0,0.0,0,0,0.0,1456.0,21J04763,04,2021-09-23
1360,198681,RM054,20210923,0.0,31142222,0.0,0.0,50,0,0.0,1456.0,21J04763,04,2021-09-23
1361,198681,PT00065936,20210923,0.0,31142222,1.12958,1.12958,50,0,1644.668,1456.0,21J04763,04,2021-09-23
1362,198681,RM129,20210923,0.0,31142222,211.27674,211.27674,50,0,307618.933,1456.0,21J04763,04,2021-09-23
1363,198681,R1698,20210927,0.0,31142222,1.0,1.0,888,0,1456.0,1456.0,21J04763,04,2021-09-27
1364,198681,R1528A,20210927,0.0,31142222,1.0,1.0,888,0,1456.0,1456.0,21J04763,04,2021-09-27
1365,198681,R4415,20210927,0.0,31142222,1.0,1.0,888,0,1456.0,1456.0,21J04763,04,2021-09-27
1366,198681,FS20001496,20210923,0.0,31142222,0.0,0.0,0,0,0.0,1456.0,21J04763,04,2021-09-23
1367,198681,RM165,20210923,0.0,31142222,0.0,0.0,50,0,0.0,1456.0,21J04763,04,2021-09-23
1368,198681,FS10026364,20210923,0.0,31142222,0.0,0.0,0,0,0.0,1456.0,21J04763,04,2021-09-23
1369,198681,PT00033501,20210923,0.0,31142222,1.0,1.0,0,0,1456.0,1456.0,21J04763,04,2021-09-23
1370,198681,PT00006643,20210923,0.0,31142222,40.0,40.0,0,0,58240.0,1456.0,21J04763,04,2021-09-23
1371,198680,WP8935,20211011,0.0,8935,10.0,10.0,888,0,13200.0,1320.0,21J04663,04,2021-10-11
1372,198680,R1292D,20211011,0.0,8935,1.0,1.0,888,0,1320.0,1320.0,21J04663,04,2021-10-11
1373,198680,CL63R9881A,20211011,0.0,8935,1.0,1.0,888,0,1320.0,1320.0,21J04663,04,2021-10-11
1374,198680,R4415,20211011,0.0,8935,1.0,1.0,888,0,1320.0,1320.0,21J04663,04,2021-10-11
1375,198680,FS10003182,20211005,0.0,8935,0.0,0.0,0,0,0.0,1320.0,21J04663,04,2021-10-05
1376,198680,PT00006635,20211005,0.0,8935,10.025,10.025,0,0,13233.0,1320.0,21J04663,04,2021-10-05
1377,198680,RM129,20211005,0.0,8935,0.0,0.0,50,0,0.0,1320.0,21J04663,04,2021-10-05
1378,198680,RM160,20211005,0.0,8935,0.0,0.0,50,0,0.0,1320.0,21J04663,04,2021-10-05
1379,198680,RM157,20211005,0.0,8935,0.0,0.0,50,0,0.0,1320.0,21J04663,04,2021-10-05
1380,198680,FS10002868,20211005,0.0,8935,0.0,0.0,0,0,0.0,1320.0,21J04663,04,2021-10-05
1381,198680,RM054,20211005,0.0,8935,0.0,0.0,50,0,0.0,1320.0,21J04663,04,2021-10-05
1382,198680,PT00065936,20211005,0.0,8935,0.0,0.0,0,0,0.0,1320.0,21J04663,04,2021-10-05
1383,198680,FS20001205,20211005,0.0,8935,0.0,0.0,0,0,0.0,1320.0,21J04663,04,2021-10-05
1384,198680,RM165,20211005,0.0,8935,435.846,435.846,50,0,575316.72,1320.0,21J04663,04,2021-10-05
1385,198677,WP7026P,20211018,0.0,065,1.0,1.0,888,0,930.0,930.0,21J04363,04,2021-10-18
1386,198677,RM157,20210926,0.0,065,0.0,0.0,50,0,0.0,930.0,21J04363,04,2021-09-26
1387,198677,RM160,20210926,0.0,065,0.0,0.0,50,0,0.0,930.0,21J04363,04,2021-09-26
1388,198677,FS10002807,20210926,0.0,065,0.0,0.0,0,0,0.0,930.0,21J04363,04,2021-09-26
1389,198677,RM054,20210926,0.0,065,0.0,0.0,50,0,0.0,930.0,21J04363,04,2021-09-26
1390,198677,PT00065936,20210926,0.0,065,1.2588,1.2588,0,0,1170.684,930.0,21J04363,04,2021-09-26
1391,198677,RM129,20210926,0.0,065,254.27968,254.27968,50,0,236480.102,930.0,21J04363,04,2021-09-26
1392,198677,CL63R1771,20211018,0.0,065,1.0,1.0,888,0,930.0,930.0,21J04363,04,2021-10-18
1393,198677,FS20001323,20210926,0.0,065,0.0,0.0,0,0,0.0,930.0,21J04363,04,2021-09-26
1394,198677,PT00034305,20210926,0.0,065,1.0,1.0,0,0,930.0,930.0,21J04363,04,2021-09-26
