,NC Number,Created Date,NC Type,Discovery/Plant Area,Discovery/Plant Area Name,Product,Initial Failure Mode,Lot Number,Closed Date,NC TAT
2268,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2269,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2270,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2271,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2272,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2273,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2274,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2275,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2276,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2277,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2278,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2279,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2280,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2281,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2282,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2283,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2284,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2285,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2286,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2287,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2288,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2289,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2290,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2291,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2292,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2293,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2294,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2295,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2296,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2297,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2298,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2299,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2300,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2301,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2302,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2303,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2304,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2305,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2306,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2307,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2308,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14763X,2019-12-23 18:10:19.860,45.0
2309,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2310,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2311,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2312,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2313,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2314,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2315,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2316,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2317,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2318,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2319,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2320,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2321,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2322,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2323,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2324,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2325,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2326,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2327,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2328,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2329,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2330,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2331,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2332,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2333,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2334,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2335,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2336,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2337,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2338,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2339,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2340,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2341,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2342,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2343,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2344,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2345,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2346,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2347,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2348,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2349,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2350,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2351,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2352,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2353,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2354,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2355,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2356,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2357,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2358,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2359,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2360,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2361,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2362,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2363,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14963X,2019-12-23 18:10:19.860,45.0
2364,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2365,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2366,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2367,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2368,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2369,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2370,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2371,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2372,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2373,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2374,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2375,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2376,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2377,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2378,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2379,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2380,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2381,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2382,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2383,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2384,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2385,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2386,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2387,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2388,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2389,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2390,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2391,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2392,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2393,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2394,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2395,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2396,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2397,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2398,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2399,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2400,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2401,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2402,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2403,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2404,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2405,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2406,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2407,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2408,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2409,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2410,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2411,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2412,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2413,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2414,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2415,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2416,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2417,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
2418,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K16863X,2019-12-23 18:10:19.860,45.0
